target,horizon,issue_time,model,n_train,n_test,n_train_users,n_test_users,r2,mae_log,pearson_r
incoming_call_count,tomorrow,afternoon,history_fingerprint_plus_today,9291,5480,648,648,0.2560562747000563,0.4655691850340604,0.5076786850683894
incoming_call_count,tomorrow,evening,calendar_only,9291,5480,648,648,0.0004935775234724549,0.518834377615762,0.0443667663587418
incoming_call_count,tomorrow,evening,recent_history_only,9291,5480,648,648,0.21877879949431678,0.4742365579549419,0.4691234293242053
incoming_call_count,tomorrow,evening,fingerprint_42d_only,9291,5480,648,648,0.24608566991517278,0.4678788045219891,0.4987945345022044
incoming_call_count,tomorrow,evening,today_partial_only,9291,5480,648,648,0.09683181800777174,0.5015474146843529,0.3144296388315492
incoming_call_count,tomorrow,evening,history_plus_fingerprint,9291,5480,648,648,0.2521517657721146,0.46689957767632195,0.5042852286561802
incoming_call_count,tomorrow,evening,history_fingerprint_plus_today,9291,5480,648,648,0.25932597945963864,0.4647715992959833,0.5107522984091935
incoming_call_count,next_week,morning,calendar_only,8547,5012,556,556,-0.005282955666431999,0.36702172233280167,0.147214103173112
incoming_call_count,next_week,morning,recent_history_only,8547,5012,556,556,0.45624545331826694,0.26844378201303115,0.6835097005386669
incoming_call_count,next_week,morning,fingerprint_42d_only,8547,5012,556,556,0.5104525541432898,0.2585081850543872,0.7203737123900591
incoming_call_count,next_week,morning,today_partial_only,8547,5012,556,556,0.0397876340819584,0.3579972798446273,0.2145264523122107
incoming_call_count,next_week,morning,history_plus_fingerprint,8547,5012,556,556,0.5236805753932576,0.25439011232938885,0.7298757889950819
incoming_call_count,next_week,morning,history_fingerprint_plus_today,8547,5012,556,556,0.5260261072547205,0.2539840829541946,0.7311916462013485
incoming_call_count,next_week,afternoon,calendar_only,8547,5012,556,556,-0.005282955666431999,0.36702172233280167,0.147214103173112
incoming_call_count,next_week,afternoon,recent_history_only,8547,5012,556,556,0.45624545331826694,0.26844378201303115,0.6835097005386669
incoming_call_count,next_week,afternoon,fingerprint_42d_only,8547,5012,556,556,0.5104525541432898,0.2585081850543872,0.7203737123900591
incoming_call_count,next_week,afternoon,today_partial_only,8547,5012,556,556,0.10446082025708558,0.34538790188184354,0.3315841104150533
incoming_call_count,next_week,afternoon,history_plus_fingerprint,8547,5012,556,556,0.5236805753932576,0.25439011232938885,0.7298757889950819
incoming_call_count,next_week,afternoon,history_fingerprint_plus_today,8547,5012,556,556,0.527256724450017,0.2535602815657934,0.7315527697796167
incoming_call_count,next_week,evening,calendar_only,8547,5012,556,556,-0.005282955666431999,0.36702172233280167,0.147214103173112
incoming_call_count,next_week,evening,recent_history_only,8547,5012,556,556,0.45624545331826694,0.26844378201303115,0.6835097005386669
incoming_call_count,next_week,evening,fingerprint_42d_only,8547,5012,556,556,0.5104525541432898,0.2585081850543872,0.7203737123900591
incoming_call_count,next_week,evening,today_partial_only,8547,5012,556,556,0.15996174767625393,0.33565098845991037,0.4048668983107865
incoming_call_count,next_week,evening,history_plus_fingerprint,8547,5012,556,556,0.5236805753932576,0.25439011232938885,0.7298757889950819
incoming_call_count,next_week,evening,history_fingerprint_plus_today,8547,5012,556,556,0.5295404983100065,0.25324952895623193,0.7330177800622859
outgoing_call_count,tomorrow,morning,calendar_only,9291,5480,648,648,-0.001980107169382128,0.6547022190562442,0.03650406546226342
outgoing_call_count,tomorrow,morning,recent_history_only,9291,5480,648,648,0.2566725645872405,0.5597988018766212,0.5100197858404562
outgoing_call_count,tomorrow,morning,fingerprint_42d_only,9291,5480,648,648,0.297148081993884,0.5451399020723944,0.5498737573533076
outgoing_call_count,tomorrow,morning,today_partial_only,9291,5480,648,648,0.03507920700079703,0.643769505702361,0.19550247173024726
outgoing_call_count,tomorrow,morning,history_plus_fingerprint,9291,5480,648,648,0.30612031475555335,0.5406746988083722,0.5576773687398349
outgoing_call_count,tomorrow,morning,history_fingerprint_plus_today,9291,5480,648,648,0.30654260377999276,0.540557462334455,0.5580873269345731
outgoing_call_count,tomorrow,afternoon,calendar_only,9291,5480,648,648,-0.001980107169382128,0.6547022190562442,0.03650406546226342
outgoing_call_count,tomorrow,afternoon,recent_history_only,9291,5480,648,648,0.2566725645872405,0.5597988018766212,0.5100197858404562
outgoing_call_count,tomorrow,afternoon,fingerprint_42d_only,9291,5480,648,648,0.297148081993884,0.5451399020723944,0.5498737573533076
outgoing_call_count,tomorrow,afternoon,today_partial_only,9291,5480,648,648,0.11984309612780553,0.6187858339148375,0.34932021173562494
outgoing_call_count,tomorrow,afternoon,history_plus_fingerprint,9291,5480,648,648,0.30612031475555335,0.5406746988083722,0.5576773687398349
outgoing_call_count,tomorrow,afternoon,history_fingerprint_plus_today,9291,5480,648,648,0.30936559030849264,0.5396578063226151,0.5600552353745079
outgoing_call_count,tomorrow,evening,calendar_only,9291,5480,648,648,-0.001980107169382128,0.6547022190562442,0.03650406546226342
outgoing_call_count,tomorrow,evening,recent_history_only,9291,5480,648,648,0.2566725645872405,0.5597988018766212,0.5100197858404562
outgoing_call_count,tomorrow,evening,fingerprint_42d_only,9291,5480,648,648,0.297148081993884,0.5451399020723944,0.5498737573533076
outgoing_call_count,tomorrow,evening,today_partial_only,9291,5480,648,648,0.16079628422962777,0.6015233560270745,0.40244174553771805
outgoing_call_count,tomorrow,evening,history_plus_fingerprint,9291,5480,648,648,0.30612031475555335,0.5406746988083722,0.5576773687398349
outgoing_call_count,tomorrow,evening,history_fingerprint_plus_today,9291,5480,648,648,0.3124575324900587,0.5386447029245062,0.5618183005543848
outgoing_call_count,next_week,morning,calendar_only,8547,5012,556,556,-0.008606873233795609,0.47356815539631075,-0.08211092105268733
outgoing_call_count,next_week,morning,recent_history_only,8547,5012,556,556,0.453808248878085,0.3547399779768202,0.683103288737819
outgoing_call_count,next_week,morning,fingerprint_42d_only,8547,5012,556,556,0.5416068784219886,0.33178104518995843,0.7459624518480408
outgoing_call_count,next_week,morning,today_partial_only,8547,5012,556,556,0.0384210267021976,0.46477627826067386,0.21613070731057002
outgoing_call_count,next_week,morning,history_plus_fingerprint,8547,5012,556,556,0.546934853430278,0.32768709326924206,0.7483413991842833
outgoing_call_count,next_week,morning,history_fingerprint_plus_today,8547,5012,556,556,0.5469204221098843,0.32769326712998903,0.7482735361007832
outgoing_call_count,next_week,afternoon,calendar_only,8547,5012,556,556,-0.008606873233795609,0.47356815539631075,-0.08211092105268733
outgoing_call_count,next_week,afternoon,recent_history_only,8547,5012,556,556,0.453808248878085,0.3547399779768202,0.683103288737819
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,8547,5012,556,556,0.5416068784219886,0.33178104518995843,0.7459624518480408
outgoing_call_count,next_week,afternoon,today_partial_only,8547,5012,556,556,0.10867748241526165,0.4415203526210102,0.35661725419550894
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,8547,5012,556,556,0.546934853430278,0.32768709326924206,0.7483413991842833
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,8547,5012,556,556,0.5447862220004538,0.3273510168558793,0.7450919434962839
outgoing_call_count,next_week,evening,calendar_only,8547,5012,556,556,-0.008606873233795609,0.47356815539631075,-0.08211092105268733
outgoing_call_count,next_week,evening,recent_history_only,8547,5012,556,556,0.453808248878085,0.3547399779768202,0.683103288737819
outgoing_call_count,next_week,evening,fingerprint_42d_only,8547,5012,556,556,0.5416068784219886,0.33178104518995843,0.7459624518480408
outgoing_call_count,next_week,evening,today_partial_only,8547,5012,556,556,0.17717600905602926,0.42404481028774726,0.43730971621238324
outgoing_call_count,next_week,evening,history_plus_fingerprint,8547,5012,556,556,0.546934853430278,0.32768709326924206,0.7483413991842833
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,8547,5012,556,556,0.545740395573441,0.3269114464973713,0.7443266208825297
bluetooth_unique_devices,tomorrow,morning,calendar_only,14625,8336,694,694,-0.0018359457848884375,1.5041996972849272,0.028291886898747055
bluetooth_unique_devices,tomorrow,morning,recent_history_only,14625,8336,694,694,0.5442914165813106,1.0432277558086105,0.7388878864963747
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,14625,8336,694,694,0.5453572467874437,1.0325774463545625,0.7393258723039328
bluetooth_unique_devices,tomorrow,morning,today_partial_only,14625,8336,694,694,0.3656795346133209,1.2056022241223416,0.6077370393041246
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,14625,8336,694,694,0.5498548199983613,1.0315355876595989,0.7423126859808619
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,14625,8336,694,694,0.5509483397436461,1.0311065652041613,0.7430297870925975
bluetooth_unique_devices,tomorrow,afternoon,calendar_only,14625,8336,694,694,-0.0018359457848884375,1.5041996972849272,0.028291886898747055
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,14625,8336,694,694,0.5442914165813106,1.0432277558086105,0.7388878864963747
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,14625,8336,694,694,0.5453572467874437,1.0325774463545625,0.7393258723039328
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,14625,8336,694,694,0.41563487855897296,1.1715884947266384,0.6502986931479384
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,14625,8336,694,694,0.5498548199983613,1.0315355876595989,0.7423126859808619
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,14625,8336,694,694,0.5512158343666022,1.0311383119811466,0.7432190760288259
bluetooth_unique_devices,tomorrow,evening,calendar_only,14625,8336,694,694,-0.0018359457848884375,1.5041996972849272,0.028291886898747055
bluetooth_unique_devices,tomorrow,evening,recent_history_only,14625,8336,694,694,0.5442914165813106,1.0432277558086105,0.7388878864963747
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,14625,8336,694,694,0.5453572467874437,1.0325774463545625,0.7393258723039328
bluetooth_unique_devices,tomorrow,evening,today_partial_only,14625,8336,694,694,0.4786010641562709,1.1111368345445862,0.6936651599655976
bluetooth_unique_devices,tomorrow,evening,history_plus_fingerprint,14625,8336,694,694,0.5498548199983613,1.0315355876595989,0.7423126859808619
bluetooth_unique_devices,tomorrow,evening,history_fingerprint_plus_today,14625,8336,694,694,0.5608421593096145,1.0242581712276204,0.7497184686685076
bluetooth_unique_devices,next_week,morning,calendar_only,13767,7895,680,680,-0.0011832687004995623,1.4014426139657912,0.001066842434457334
bluetooth_unique_devices,next_week,morning,recent_history_only,13767,7895,680,680,0.6124292480034434,0.8944065836105437,0.7831931512839824
bluetooth_unique_devices,next_week,morning,fingerprint_42d_only,13767,7895,680,680,0.629595471619745,0.8734338191814198,0.7935562810761458
bluetooth_unique_devices,next_week,morning,today_partial_only,13767,7895,680,680,0.39385852869989346,1.0723566646924394,0.6277958883756427
bluetooth_unique_devices,next_week,morning,history_plus_fingerprint,13767,7895,680,680,0.6304187243968495,0.8722133160512029,0.7940923020286694
bluetooth_unique_devices,next_week,morning,history_fingerprint_plus_today,13767,7895,680,680,0.6304091178078941,0.8723262480350871,0.7940860477745078
bluetooth_unique_devices,next_week,afternoon,calendar_only,13767,7895,680,680,-0.0011832687004995623,1.4014426139657912,0.001066842434457334
bluetooth_unique_devices,next_week,afternoon,recent_history_only,13767,7895,680,680,0.6124292480034434,0.8944065836105437,0.7831931512839824
bluetooth_unique_devices,next_week,afternoon,fingerprint_42d_only,13767,7895,680,680,0.629595471619745,0.8734338191814198,0.7935562810761458
bluetooth_unique_devices,next_week,afternoon,today_partial_only,13767,7895,680,680,0.4473812824841361,1.0368346349612199,0.670057485433743
bluetooth_unique_devices,next_week,afternoon,history_plus_fingerprint,13767,7895,680,680,0.6304187243968495,0.8722133160512029,0.7940923020286694
bluetooth_unique_devices,next_week,afternoon,history_fingerprint_plus_today,13767,7895,680,680,0.6302328520791375,0.8722925785075218,0.7939661965615133
bluetooth_unique_devices,next_week,evening,calendar_only,13767,7895,680,680,-0.0011832687004995623,1.4014426139657912,0.001066842434457334
bluetooth_unique_devices,next_week,evening,recent_history_only,13767,7895,680,680,0.6124292480034434,0.8944065836105437,0.7831931512839824
bluetooth_unique_devices,next_week,evening,fingerprint_42d_only,13767,7895,680,680,0.629595471619745,0.8734338191814198,0.7935562810761458
bluetooth_unique_devices,next_week,evening,today_partial_only,13767,7895,680,680,0.4987101349806231,0.9856882031850108,0.706594792658869
bluetooth_unique_devices,next_week,evening,history_plus_fingerprint,13767,7895,680,680,0.6304187243968495,0.8722133160512029,0.7940923020286694
bluetooth_unique_devices,next_week,evening,history_fingerprint_plus_today,13767,7895,680,680,0.6328112385650028,0.8712588980712171,0.7956227791801043
wifi_unique_devices,tomorrow,morning,calendar_only,9527,5399,394,394,0.004813725513592604,0.6556979582563852,0.1026571426303237
wifi_unique_devices,tomorrow,morning,recent_history_only,9527,5399,394,394,0.48973010255927596,0.46517409717545916,0.7025139377502403
wifi_unique_devices,tomorrow,morning,fingerprint_42d_only,9527,5399,394,394,0.4832361794049831,0.4696111706671424,0.6993790373659265
wifi_unique_devices,tomorrow,morning,today_partial_only,9527,5399,394,394,0.22517913045501736,0.5702463867413678,0.4808278564895696
wifi_unique_devices,tomorrow,morning,history_plus_fingerprint,9527,5399,394,394,0.49124383844849573,0.4663251981724545,0.7046634363527292
wifi_unique_devices,tomorrow,morning,history_fingerprint_plus_today,9527,5399,394,394,0.49222439591183165,0.4659585203447419,0.7054521246936291
wifi_unique_devices,tomorrow,afternoon,calendar_only,9527,5399,394,394,0.004813725513592604,0.6556979582563852,0.1026571426303237
wifi_unique_devices,tomorrow,afternoon,recent_history_only,9527,5399,394,394,0.48973010255927596,0.46517409717545916,0.7025139377502403
wifi_unique_devices,tomorrow,afternoon,fingerprint_42d_only,9527,5399,394,394,0.4832361794049831,0.4696111706671424,0.6993790373659265
wifi_unique_devices,tomorrow,afternoon,today_partial_only,9527,5399,394,394,0.3598080898955023,0.514414301399176,0.6013557282875209
wifi_unique_devices,tomorrow,afternoon,history_plus_fingerprint,9527,5399,394,394,0.49124383844849573,0.4663251981724545,0.7046634363527292
wifi_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,9527,5399,394,394,0.5014853015439896,0.4606485186885169,0.7114735994157545
wifi_unique_devices,tomorrow,evening,calendar_only,9527,5399,394,394,0.004813725513592604,0.6556979582563852,0.1026571426303237
wifi_unique_devices,tomorrow,evening,recent_history_only,9527,5399,394,394,0.48973010255927596,0.46517409717545916,0.7025139377502403
wifi_unique_devices,tomorrow,evening,fingerprint_42d_only,9527,5399,394,394,0.4832361794049831,0.4696111706671424,0.6993790373659265
wifi_unique_devices,tomorrow,evening,today_partial_only,9527,5399,394,394,0.42773895509314663,0.48418062066890366,0.6559939035895471
wifi_unique_devices,tomorrow,evening,history_plus_fingerprint,9527,5399,394,394,0.49124383844849573,0.4663251981724545,0.7046634363527292
wifi_unique_devices,tomorrow,evening,history_fingerprint_plus_today,9527,5399,394,394,0.5201742347678053,0.4514463112233495,0.7244520498906056
wifi_unique_devices,next_week,morning,calendar_only,8909,5078,394,394,0.0009601105218165484,0.6030847662251829,0.07395608175073301
wifi_unique_devices,next_week,morning,recent_history_only,8909,5078,394,394,0.6751825867109892,0.3525408869893384,0.82329228797286
wifi_unique_devices,next_week,morning,fingerprint_42d_only,8909,5078,394,394,0.6790965022423432,0.3528339120265417,0.827487843777553
wifi_unique_devices,next_week,morning,today_partial_only,8909,5078,394,394,0.3019526850116282,0.5011734970989361,0.55456116894702
wifi_unique_devices,next_week,morning,history_plus_fingerprint,8909,5078,394,394,0.686669116949657,0.3490665349040182,0.8317288224038216
wifi_unique_devices,next_week,morning,history_fingerprint_plus_today,8909,5078,394,394,0.6865982029184708,0.3491082908612957,0.83166705120237
wifi_unique_devices,next_week,afternoon,calendar_only,8909,5078,394,394,0.0009601105218165484,0.6030847662251829,0.07395608175073301
wifi_unique_devices,next_week,afternoon,recent_history_only,8909,5078,394,394,0.6751825867109892,0.3525408869893384,0.82329228797286
wifi_unique_devices,next_week,afternoon,fingerprint_42d_only,8909,5078,394,394,0.6790965022423432,0.3528339120265417,0.827487843777553
wifi_unique_devices,next_week,afternoon,today_partial_only,8909,5078,394,394,0.45057546778983437,0.4389747808603604,0.6732367783255284
wifi_unique_devices,next_week,afternoon,history_plus_fingerprint,8909,5078,394,394,0.686669116949657,0.3490665349040182,0.8317288224038216
wifi_unique_devices,next_week,afternoon,history_fingerprint_plus_today,8909,5078,394,394,0.6887310337262056,0.3469654429358775,0.8327712923003127
wifi_unique_devices,next_week,evening,calendar_only,8909,5078,394,394,0.0009601105218165484,0.6030847662251829,0.07395608175073301
wifi_unique_devices,next_week,evening,recent_history_only,8909,5078,394,394,0.6751825867109892,0.3525408869893384,0.82329228797286
wifi_unique_devices,next_week,evening,fingerprint_42d_only,8909,5078,394,394,0.6790965022423432,0.3528339120265417,0.827487843777553
wifi_unique_devices,next_week,evening,today_partial_only,8909,5078,394,394,0.5140226911318061,0.41039452397431403,0.7185413825069769
wifi_unique_devices,next_week,evening,history_plus_fingerprint,8909,5078,394,394,0.686669116949657,0.3490665349040182,0.8317288224038216
wifi_unique_devices,next_week,evening,history_fingerprint_plus_today,8909,5078,394,394,0.6940670148202323,0.34297919589842685,0.835971699419815
