target,horizon,issue_time,calendar_only,fingerprint_42d_only,history_fingerprint_plus_today,history_plus_fingerprint,recent_history_only,today_partial_only,lift_today_over_history_fingerprint,lift_history_fingerprint_over_calendar
sleep_efficiency,next_week,morning,-0.0033202242143179905,0.8115237035028147,0.8238185106677793,0.8238185106677793,0.8273467447900185,-0.0033202242143179905,0.0,0.8271387348820973
sleep_efficiency,tomorrow,afternoon,-0.0014953969605941975,0.6277086705777197,0.6372528012307623,0.6372528012307623,0.6391436214159086,-0.0014953969605941975,0.0,0.6387481981913565
sleep_efficiency,tomorrow,evening,-0.0014953969605941975,0.6277086705777197,0.6372528012307623,0.6372528012307623,0.6391436214159086,-0.0014953969605941975,0.0,0.6387481981913565
sleep_efficiency,tomorrow,morning,-0.0014953969605941975,0.6277086705777197,0.6372528012307623,0.6372528012307623,0.6391436214159086,-0.0014953969605941975,0.0,0.6387481981913565
sleep_in_bed,next_week,afternoon,-0.02143862446346434,0.35522438945038715,0.353686457446713,0.353686457446713,0.29664271629673034,-0.02143862446346434,0.0,0.37512508191017735
sleep_in_bed,next_week,evening,-0.02143862446346434,0.35522438945038715,0.353686457446713,0.353686457446713,0.29664271629673034,-0.02143862446346434,0.0,0.37512508191017735
sleep_in_bed,next_week,morning,-0.02143862446346434,0.35522438945038715,0.353686457446713,0.353686457446713,0.29664271629673034,-0.02143862446346434,0.0,0.37512508191017735
sleep_in_bed,tomorrow,afternoon,-0.002501111351903118,0.032074510657987054,0.03108983709613755,0.03108983709613755,0.02109034124234388,-0.002501111351903118,0.0,0.03359094844804067
sleep_in_bed,tomorrow,evening,-0.002501111351903118,0.032074510657987054,0.03108983709613755,0.03108983709613755,0.02109034124234388,-0.002501111351903118,0.0,0.03359094844804067
sleep_in_bed,tomorrow,morning,-0.002501111351903118,0.032074510657987054,0.03108983709613755,0.03108983709613755,0.02109034124234388,-0.002501111351903118,0.0,0.03359094844804067
steps_sum,next_week,afternoon,-0.07740679131433592,0.6503764423835003,0.6588750667833903,0.656040229094113,0.6254680521002809,0.22452780225509394,0.002834837689277281,0.7334470204084489
steps_sum,next_week,evening,-0.07740679131433592,0.6503764423835003,0.660435991333526,0.656040229094113,0.6254680521002809,0.31040297026794406,0.00439576223941307,0.7334470204084489
steps_sum,next_week,morning,-0.07740679131433592,0.6503764423835003,0.6572514451110394,0.656040229094113,0.6254680521002809,0.09610613897541154,0.0012112160169264197,0.7334470204084489
steps_sum,tomorrow,afternoon,-0.005356660309415062,0.2882766616630491,0.294541655066488,0.29082693825186656,0.279207132771378,0.1381251411330432,0.0037147168146214327,0.2961835985612816
steps_sum,tomorrow,evening,-0.005356660309415062,0.2882766616630491,0.2987254954038613,0.29082693825186656,0.279207132771378,0.18404173828908943,0.007898557151994723,0.2961835985612816
steps_sum,tomorrow,morning,-0.005356660309415062,0.2882766616630491,0.29225964413598715,0.29082693825186656,0.279207132771378,0.0832579569335754,0.0014327058841205886,0.2961835985612816
wifi_unique_devices,next_week,afternoon,0.0009601105218165484,0.6790965022423432,0.6887310337262056,0.686669116949657,0.6751825867109892,0.45057546778983437,0.0020619167765485447,0.6857090064278405
wifi_unique_devices,next_week,evening,0.0009601105218165484,0.6790965022423432,0.6940670148202323,0.686669116949657,0.6751825867109892,0.5140226911318061,0.00739789787057521,0.6857090064278405
wifi_unique_devices,next_week,morning,0.0009601105218165484,0.6790965022423432,0.6865982029184708,0.686669116949657,0.6751825867109892,0.3019526850116282,-7.091403118619777e-05,0.6857090064278405
